Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Status_code,Probability
1,17,6,9147,1,1,130.0,1,37,37,9,9,110.4,1,0,0,1,1,0,25,0,13,15,15,13,10.76923076923077,0,11,14,15,12,11.833333333333334,0,7.6,2.6,0.32,Dropout,1,0.0
1,17,4,9773,1,1,147.0,1,1,1,4,5,139.7,1,0,0,1,1,0,18,0,0,6,10,5,11.6,0,0,6,6,6,12.0,0,9.4,-0.8,-3.12,Dropout,1,0.0
1,1,1,9147,1,1,148.0,1,19,1,7,5,138.3,1,0,0,1,1,0,19,0,0,5,6,4,13.75,0,0,5,5,0,0.0,0,12.4,0.5,1.79,Dropout,1,0.0
1,1,5,9147,1,1,133.0,1,19,3,9,9,123.2,1,0,0,1,1,0,18,0,0,5,14,4,11.0,0,0,5,9,5,10.5,0,13.9,-0.3,0.79,Dropout,1,0.0
1,42,1,9147,1,1,135.0,1,19,1,4,4,120.0,0,0,0,0,1,0,25,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,1,0.0
1,39,1,171,1,1,116.0,1,34,34,0,0,127.0,1,0,0,1,1,0,38,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,1,0.0
1,44,1,171,1,39,110.0,1,1,1,1,7,114.2,0,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Dropout,1,0.0
1,1,4,9773,1,1,133.0,1,1,19,9,9,119.7,1,0,0,1,1,0,19,0,0,6,7,6,12.333333333333334,0,0,6,10,5,13.2,0,16.2,0.3,-0.92,Graduate,0,0.0
1,44,1,9085,1,39,150.0,1,38,37,9,4,150.0,1,0,0,1,1,1,22,0,0,6,9,6,13.428571428571429,0,1,6,12,6,13.625,0,12.4,0.5,1.79,Graduate,0,0.0
1,7,1,9991,0,3,130.0,1,19,19,3,9,130.0,0,0,0,0,1,0,32,0,0,5,12,4,14.75,0,0,5,9,2,15.0,0,16.2,0.3,-0.92,Dropout,1,0.0
1,43,1,9853,1,1,130.0,1,2,39,2,5,124.6,0,0,0,1,1,0,37,0,19,21,21,21,12.476190476190476,0,13,19,19,19,12.210526315789474,0,12.4,0.5,1.79,Graduate,0,0.0
1,17,1,9119,1,1,132.0,1,37,37,9,6,119.4,1,0,0,1,1,0,21,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1,0.0
1,1,1,9254,1,1,125.0,1,1,3,4,1,121.9,1,0,0,1,1,0,18,0,0,6,15,3,11.666666666666666,0,0,6,14,2,12.5,0,10.8,1.4,1.74,Dropout,1,0.0
1,1,3,9070,1,1,118.0,1,43,3,123,123,110.0,1,0,1,1,1,0,19,0,0,6,6,6,12.0,0,0,6,7,6,13.571428571428571,0,8.9,1.4,3.51,Graduate,0,0.0
1,17,1,9670,1,1,118.0,1,1,19,4,8,118.7,0,0,0,1,1,1,19,0,0,6,7,6,12.0,0,0,6,6,6,14.0,0,12.4,0.5,1.79,Graduate,0,0.0
1,1,1,171,1,1,161.0,41,1,1,9,7,163.1,1,0,0,0,0,0,19,1,6,12,12,12,15.25,0,4,11,12,11,15.0,0,8.9,1.4,3.51,Graduate,0,0.0
1,17,1,9773,1,1,136.0,1,19,38,9,9,121.7,1,0,0,1,1,1,19,0,0,6,9,5,12.4,0,0,6,6,6,13.166666666666666,0,12.7,3.7,-1.7,Graduate,0,0.0
1,1,1,9773,1,1,124.0,17,1,1,3,5,118.1,1,0,1,0,0,0,19,1,0,6,8,5,12.2,0,0,6,6,4,11.75,0,16.2,0.3,-0.92,Dropout,1,0.0
1,39,1,9991,0,19,133.1,1,37,37,9,6,105.3,0,0,1,1,0,0,28,0,0,5,14,2,10.5,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout,1,0.0
1,1,1,9500,1,1,141.0,1,19,19,7,9,139.8,0,0,0,1,0,1,19,0,0,8,8,7,14.4,0,0,8,8,7,14.4,0,12.7,3.7,-1.7,Graduate,0,0.0
2,7,1,8014,0,3,130.0,1,19,38,3,7,130.0,0,0,0,1,0,0,32,0,8,14,18,13,12.846153846153848,0,7,11,19,10,12.8,0,10.8,1.4,1.74,Graduate,0,0.0
1,39,1,8014,0,39,110.0,1,19,37,9,8,127.5,0,0,1,0,0,0,26,0,0,6,13,4,12.0,0,0,6,7,5,13.2,0,16.2,0.3,-0.92,Dropout,1,0.0
2,39,1,9147,1,12,133.1,1,37,37,9,9,120.0,0,0,0,1,0,0,25,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,1,0.0
2,43,2,9853,1,1,130.0,1,38,31,4,1,124.2,0,0,0,1,0,0,31,0,3,7,8,6,13.666666666666666,0,1,6,8,5,13.5,0,9.4,-0.8,-3.12,Dropout,1,0.0
1,17,1,9238,1,1,120.0,1,37,1,9,5,113.4,1,0,0,1,0,1,20,0,0,6,10,5,11.857142857142858,0,0,6,8,6,11.666666666666666,0,12.7,3.7,-1.7,Graduate,0,0.0
1,1,4,9238,1,1,133.1,1,1,37,8,9,118.0,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout,1,0.0
1,17,1,171,1,1,145.0,1,37,19,5,9,130.0,1,0,0,1,0,0,23,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Dropout,1,0.0
1,1,1,9238,1,1,131.0,1,37,1,9,9,135.9,1,0,0,1,0,0,18,0,0,6,8,5,13.2,0,0,6,6,6,11.333333333333334,0,9.4,-0.8,-3.12,Graduate,0,0.0
1,1,2,9238,1,1,147.0,1,19,38,9,8,135.8,1,0,0,1,0,1,19,0,0,6,8,6,12.714285714285714,0,0,6,12,5,11.0,0,13.9,-0.3,0.79,Dropout,1,0.0
1,1,1,9254,1,1,138.0,1,38,19,9,10,133.1,0,0,0,1,0,0,18,0,0,6,6,6,12.5,0,0,6,6,6,12.666666666666666,0,15.5,2.8,-4.06,Graduate,0,0.0
1,1,1,9085,1,1,125.0,1,1,19,4,9,114.5,1,0,0,1,0,0,24,0,0,5,6,5,13.0,1,0,5,9,4,13.25,0,12.7,3.7,-1.7,Graduate,0,0.0
1,42,1,9500,1,1,100.0,1,3,37,2,6,130.0,1,0,0,1,0,0,25,0,0,14,14,12,13.291666666666666,1,0,14,14,12,13.291666666666666,1,7.6,2.6,0.32,Graduate,0,0.0
1,17,1,9085,1,1,120.0,1,2,3,2,2,116.1,0,0,0,1,0,0,20,0,0,5,12,3,11.666666666666666,2,0,5,11,4,11.5,1,9.4,-0.8,-3.12,Graduate,0,0.0
1,17,2,9500,1,1,145.0,1,19,37,5,9,130.5,1,0,0,1,0,0,18,0,0,8,8,7,14.24,0,0,8,8,7,14.24,0,10.8,1.4,1.74,Graduate,0,0.0
1,39,1,9670,1,1,120.0,1,34,34,0,0,104.0,1,0,0,1,0,0,24,0,0,5,10,3,13.0,0,0,5,11,3,11.333333333333334,0,7.6,2.6,0.32,Dropout,1,0.0
1,17,5,9238,1,1,134.0,1,38,37,9,9,126.0,0,0,1,0,0,0,21,0,0,6,10,5,11.833333333333334,0,0,6,10,5,13.2,0,13.9,-0.3,0.79,Dropout,1,0.0
1,1,1,9773,1,1,140.0,1,1,19,5,10,141.1,1,0,0,1,0,0,18,0,0,6,6,6,12.833333333333334,0,0,6,6,6,13.333333333333334,0,9.4,-0.8,-3.12,Graduate,0,0.0
1,17,2,9254,1,1,107.0,1,12,19,5,5,102.8,1,0,0,1,0,0,20,0,0,6,16,1,10.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout,1,0.0
1,17,5,9147,1,1,133.0,1,1,1,4,4,129.2,1,0,0,1,0,0,19,0,0,5,9,2,11.0,0,0,5,12,2,10.0,0,7.6,2.6,0.32,Dropout,1,0.0
1,1,1,9500,1,1,127.0,1,3,1,2,9,119.3,1,0,0,1,0,0,20,0,0,7,7,7,14.105714285714289,0,0,8,8,8,13.6625,0,11.1,0.6,2.02,Graduate,0,0.0
1,1,5,9500,1,1,141.0,1,38,19,9,6,126.3,1,0,0,1,0,0,20,0,0,8,12,7,12.471428571428572,0,0,8,12,7,12.471428571428572,0,12.7,3.7,-1.7,Graduate,0,0.0
1,44,1,9085,1,39,140.0,1,3,1,4,3,140.0,1,0,0,1,0,1,20,0,2,6,11,6,11.833333333333334,0,1,6,17,5,11.857142857142858,0,12.4,0.5,1.79,Graduate,0,0.0
1,1,3,9070,1,1,150.0,1,1,1,4,8,131.5,1,0,0,1,0,0,20,0,0,6,6,6,12.5,0,0,6,6,6,12.833333333333334,0,7.6,2.6,0.32,Graduate,0,0.0
1,1,6,9853,1,1,140.0,1,38,38,9,7,137.6,1,0,0,1,0,0,18,0,0,6,7,6,11.666666666666666,0,0,6,7,6,12.333333333333334,0,10.8,1.4,1.74,Dropout,1,0.0
1,1,1,171,1,1,141.0,1,3,1,4,4,142.8,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduate,0,0.0
1,1,2,9085,1,1,160.0,1,4,19,2,5,162.1,1,0,0,1,0,0,18,0,0,5,8,5,16.166666666666668,2,0,5,9,5,14.285714285714286,1,9.4,-0.8,-3.12,Graduate,0,0.0
1,39,1,9085,1,19,133.1,1,37,37,4,8,140.0,0,0,0,1,0,0,35,0,0,6,11,3,12.666666666666666,0,0,6,7,0,0.0,0,11.1,0.6,2.02,Dropout,1,0.0
1,39,1,8014,0,1,133.1,1,19,37,7,8,120.0,0,0,1,0,0,0,31,0,0,6,14,2,10.5,0,0,6,6,3,12.333333333333334,0,11.1,0.6,2.02,Dropout,1,0.0
1,43,1,9254,1,1,134.0,1,37,37,9,9,133.3,1,0,1,1,0,0,19,0,0,6,13,2,11.5,0,0,6,13,1,11.0,0,7.6,2.6,0.32,Dropout,1,0.0
1,1,4,9238,1,1,130.0,1,1,19,4,5,124.8,1,0,0,1,0,0,19,0,0,6,6,6,13.0,0,0,6,8,5,13.4,0,8.9,1.4,3.51,Graduate,0,0.0
1,17,4,9500,1,1,140.0,1,19,37,4,8,133.3,1,0,0,1,0,0,19,0,0,7,7,6,11.966666666666669,0,0,7,7,6,11.966666666666669,0,7.6,2.6,0.32,Graduate,0,0.0
1,17,1,9500,1,1,145.0,1,3,3,2,3,141.8,0,0,0,1,0,0,19,0,0,8,8,8,13.3475,0,0,8,8,8,13.3475,0,9.4,-0.8,-3.12,Graduate,0,0.0
1,1,3,9085,1,1,133.0,1,1,38,9,90,128.2,0,0,0,1,0,0,21,0,0,5,7,5,12.0,0,0,5,7,4,12.5,0,7.6,2.6,0.32,Graduate,0,0.0
1,17,3,9853,1,1,133.1,1,34,34,0,0,115.0,0,0,0,1,0,0,18,0,0,6,10,2,10.5,0,0,6,13,0,0.0,0,7.6,2.6,0.32,Dropout,1,0.0
1,1,2,171,1,1,117.0,1,38,38,4,9,120.2,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate,0,0.0
1,1,1,9670,1,1,127.0,1,3,19,3,9,127.0,1,0,0,1,1,0,18,0,0,6,9,6,13.571428571428571,0,0,6,11,4,14.0,0,12.4,0.5,1.79,Graduate,0,0.0
1,17,1,9085,1,1,134.0,1,19,19,1,1,120.4,1,0,0,1,1,0,18,0,0,6,10,6,14.7,0,0,6,10,6,12.0,0,16.2,0.3,-0.92,Graduate,0,0.0
1,39,1,9991,0,1,120.0,1,37,37,9,9,120.0,1,0,0,0,1,0,25,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,1,0.0
1,1,3,171,1,1,137.0,1,1,3,5,2,133.9,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduate,0,0.0
1,1,6,9500,1,1,118.0,1,38,19,3,3,113.5,1,0,0,1,1,0,18,0,0,7,7,7,13.175714285714289,0,0,8,8,8,14.925,0,12.4,0.5,1.79,Graduate,0,0.0
1,39,1,9003,1,1,130.0,1,12,12,9,9,126.1,0,0,0,1,1,0,24,0,0,6,7,0,0.0,0,0,6,10,0,0.0,0,12.4,0.5,1.79,Dropout,1,0.0
5,7,1,9500,1,40,150.0,1,37,37,4,9,150.0,0,0,0,1,0,0,29,0,1,8,11,7,13.742857142857144,0,1,8,11,7,13.742857142857144,0,12.7,3.7,-1.7,Graduate,0,0.0
1,43,1,9991,0,1,161.0,1,37,37,9,9,100.0,1,0,0,1,0,0,27,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1,0.0
1,17,6,9500,1,1,143.0,1,38,1,9,10,127.3,1,0,0,1,0,0,18,0,0,7,8,7,12.217142857142855,0,0,8,11,7,12.11875,0,11.1,0.6,2.02,Graduate,0,0.0
2,43,1,9991,0,1,130.0,1,37,37,9,9,103.8,0,0,0,1,0,0,28,0,14,15,15,14,11.071428571428571,0,12,14,16,12,11.333333333333334,1,9.4,-0.8,-3.12,Dropout,1,0.0
2,39,1,9853,1,19,133.1,1,37,37,9,9,131.0,0,0,0,1,0,1,32,0,0,7,10,7,13.428571428571429,0,2,8,8,8,13.25,0,13.9,-0.3,0.79,Graduate,0,0.0
1,39,1,9991,0,1,110.0,1,37,37,7,7,133.9,0,0,0,1,0,0,30,0,0,5,7,5,11.4,0,0,5,6,5,13.666666666666666,0,10.8,1.4,1.74,Dropout,1,0.0
1,7,1,9500,1,2,140.0,1,38,37,7,8,140.0,0,0,0,1,0,0,29,0,0,8,14,4,11.325,1,0,8,14,4,11.325,1,12.7,3.7,-1.7,Dropout,1,0.0
1,1,1,9500,1,1,131.0,1,1,1,9,9,122.0,0,0,0,1,0,0,19,0,0,8,8,7,15.0,0,0,8,8,7,15.0,0,12.7,3.7,-1.7,Graduate,0,0.0
1,39,2,8014,0,1,141.0,1,37,37,9,9,150.5,0,0,0,1,0,0,29,0,0,6,7,6,13.166666666666666,0,0,6,8,6,15.625,0,12.4,0.5,1.79,Graduate,0,0.0
2,1,1,9238,1,1,145.0,1,37,34,9,7,139.4,0,0,0,0,0,0,27,0,0,6,12,2,11.0,0,0,6,14,4,10.5,0,9.4,-0.8,-3.12,Dropout,1,0.0
1,1,1,9238,1,1,122.0,1,19,19,193,194,112.6,0,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Dropout,1,0.0
1,17,1,9670,1,1,118.0,1,37,38,8,7,115.2,1,0,0,1,0,1,21,0,0,5,7,3,12.333333333333334,0,0,5,5,2,12.5,0,7.6,2.6,0.32,Dropout,1,0.0
2,1,1,9991,0,1,150.0,1,37,37,9,9,131.8,0,0,0,0,0,0,29,0,0,5,6,4,12.25,0,0,5,6,5,10.166666666666666,0,10.8,1.4,1.74,Dropout,1,0.0
2,43,1,9147,1,2,120.0,1,37,37,9,9,122.8,0,0,1,0,0,0,42,0,13,13,13,13,11.923076923076923,0,12,12,12,12,12.5,0,15.5,2.8,-4.06,Dropout,1,0.0
1,1,1,9238,1,1,167.0,1,19,19,9,7,156.2,0,0,0,1,0,1,18,0,0,6,6,6,14.333333333333334,0,0,6,7,6,14.142857142857142,0,15.5,2.8,-4.06,Graduate,0,0.0
1,39,1,9085,1,1,150.0,1,38,38,9,9,132.0,1,0,0,1,0,0,24,0,0,5,6,5,12.0,0,0,5,5,5,13.0,0,10.8,1.4,1.74,Graduate,0,0.0
1,39,1,9991,0,1,120.0,1,38,38,5,7,146.2,0,0,0,1,0,0,27,0,0,5,10,3,12.333333333333334,0,0,5,10,3,10.666666666666666,0,11.1,0.6,2.02,Graduate,0,0.0
1,1,4,9500,1,1,168.0,1,38,1,9,10,166.0,1,0,0,1,0,0,18,0,0,8,8,8,14.88875,0,0,8,8,8,14.88875,0,9.4,-0.8,-3.12,Graduate,0,0.0
1,17,3,9773,1,1,153.0,1,34,34,99,99,133.1,1,0,1,1,0,1,19,0,0,6,8,6,12.166666666666666,0,0,6,8,5,12.4,0,9.4,-0.8,-3.12,Dropout,1,0.0
1,1,2,9773,1,1,131.0,1,19,37,9,10,121.9,1,0,0,1,0,1,18,0,0,6,7,6,12.666666666666666,0,0,6,6,6,13.333333333333334,0,11.1,0.6,2.02,Graduate,0,0.0
1,39,1,9147,1,1,160.0,1,38,38,7,9,121.4,0,1,0,1,0,1,26,0,0,5,8,4,13.0,0,0,5,10,4,12.25,2,16.2,0.3,-0.92,Graduate,0,0.0
1,1,1,9254,1,1,152.0,1,37,19,9,9,137.0,1,0,0,1,0,1,22,0,0,6,9,6,13.875,0,0,6,6,6,14.333333333333334,0,9.4,-0.8,-3.12,Graduate,0,0.0
2,39,1,9991,0,1,133.1,1,37,37,6,3,140.0,0,0,1,1,1,0,37,0,0,5,10,4,10.75,0,0,5,12,3,13.333333333333334,0,9.4,-0.8,-3.12,Dropout,1,0.0
1,7,1,9085,1,3,150.0,1,19,37,90,90,140.0,0,0,0,1,1,0,24,0,3,5,10,3,14.666666666666666,1,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1,0.0
1,17,3,9500,1,1,137.0,1,1,1,4,10,124.8,1,0,0,1,1,1,19,0,0,7,11,6,12.4125,0,0,8,12,7,11.2625,0,15.5,2.8,-4.06,Graduate,0,0.0
2,39,1,9130,1,19,133.1,1,2,1,8,8,120.0,1,0,1,0,1,0,28,0,0,6,12,1,11.0,0,0,6,9,2,10.5,0,16.2,0.3,-0.92,Dropout,1,0.0
1,1,4,9500,1,1,160.0,1,37,37,7,7,133.0,1,0,0,1,1,1,18,0,0,8,8,7,14.314285714285717,0,0,8,8,7,14.314285714285717,0,12.7,3.7,-1.7,Graduate,0,0.0
1,1,1,9773,1,1,138.0,1,1,19,4,4,131.7,1,0,0,1,1,0,18,0,0,6,6,6,12.833333333333334,0,0,6,7,6,13.285714285714286,0,15.5,2.8,-4.06,Graduate,0,0.0
2,39,1,9773,1,1,100.0,1,37,37,9,9,133.0,0,0,0,1,1,0,47,0,0,6,8,5,11.4,0,0,6,10,6,11.666666666666666,0,12.7,3.7,-1.7,Dropout,1,0.0
2,43,1,9991,0,1,140.0,1,37,37,4,1,122.7,0,0,0,1,1,0,38,0,0,5,5,5,14.6,0,0,5,6,5,14.333333333333334,0,13.9,-0.3,0.79,Graduate,0,0.0
1,1,1,9070,1,1,124.0,1,37,19,9,4,121.2,0,0,0,1,1,1,20,0,1,6,7,6,13.5,0,1,6,9,5,12.5,0,10.8,1.4,1.74,Graduate,0,0.0
1,44,1,9130,1,39,150.0,1,37,37,9,3,150.0,1,0,0,1,1,0,21,0,1,6,8,6,12.5,0,0,6,11,3,13.333333333333334,0,13.9,-0.3,0.79,Dropout,1,0.0
1,1,1,9130,1,1,137.0,1,3,38,3,5,129.3,1,0,0,1,0,0,18,0,0,5,6,5,11.8,1,0,5,8,5,11.6,0,9.4,-0.8,-3.12,Graduate,0,0.0
4,39,1,9500,1,19,133.1,1,37,37,6,6,117.8,0,0,1,0,0,0,46,0,0,7,14,3,12.333333333333334,0,0,7,12,3,11.083333333333334,0,11.1,0.6,2.02,Dropout,1,0.0
1,43,2,9500,1,1,136.0,1,38,38,9,5,131.3,0,0,0,1,0,0,23,0,11,14,15,12,12.625,1,11,14,15,12,12.625,1,7.6,2.6,0.32,Graduate,0,0.0
1,1,1,9070,1,1,132.0,1,1,1,9,9,133.8,1,0,0,1,0,1,20,0,0,6,6,6,13.833333333333334,0,0,6,6,6,13.5,0,16.2,0.3,-0.92,Graduate,0,0.0
1,44,1,9070,1,39,120.0,1,3,38,3,9,120.0,0,0,0,1,1,0,20,0,2,7,7,6,12.5,0,5,9,10,7,13.142857142857142,1,16.2,0.3,-0.92,Graduate,0,0.0
1,1,6,9773,1,1,125.0,1,1,1,5,4,122.2,0,0,0,1,1,0,19,0,0,6,7,5,13.6,0,0,6,8,5,12.666666666666666,0,15.5,2.8,-4.06,Graduate,0,0.0
1,1,2,9773,1,1,120.0,105,1,1,9,9,119.0,1,0,1,0,0,0,18,1,0,6,6,6,12.0,0,0,6,6,2,11.0,0,11.1,0.6,2.02,Dropout,1,0.0
1,1,1,9500,1,1,154.0,1,37,37,9,9,149.5,1,0,0,1,0,1,30,0,0,7,8,7,14.9125,0,0,8,9,1,13.5,0,13.9,-0.3,0.79,Dropout,1,0.0
1,1,1,9147,1,1,180.0,1,37,37,7,4,153.8,1,0,0,1,0,1,20,0,0,5,5,5,13.8,0,0,5,6,5,12.0,0,9.4,-0.8,-3.12,Graduate,0,0.0
1,10,1,9773,1,1,152.0,22,38,37,5,9,152.0,1,0,0,1,0,0,22,1,0,6,8,6,11.666666666666666,0,0,6,6,6,13.0,0,12.7,3.7,-1.7,Graduate,0,0.0
1,18,1,9238,1,1,137.0,1,19,38,5,8,137.4,1,0,0,1,0,0,18,0,0,6,10,1,12.0,0,0,6,14,2,11.0,0,10.8,1.4,1.74,Dropout,2,0.9796872709113376
1,1,1,9853,1,1,140.0,1,19,19,7,7,124.6,1,0,0,1,0,0,18,0,0,7,7,6,11.666666666666666,0,0,7,8,6,13.5,0,16.2,0.3,-0.92,Graduate,2,0.9504726971170102
1,18,4,9556,1,1,127.0,1,1,38,4,7,121.8,1,0,0,1,0,0,20,0,0,7,14,7,11.4375,0,0,8,9,8,11.425,0,12.7,3.7,-1.7,Graduate,2,0.9666584772183945
1,1,1,9238,1,1,151.0,1,19,38,9,9,157.0,1,0,1,1,0,1,18,0,0,6,8,5,11.6,0,0,6,12,4,11.0,0,7.6,2.6,0.32,Graduate,2,0.8874009311557141
1,1,1,9085,1,1,138.0,1,19,19,3,3,131.0,1,0,0,1,0,0,18,0,0,5,9,5,12.666666666666666,2,0,5,7,4,13.0,0,9.4,-0.8,-3.12,Graduate,2,0.9603529898904465
1,17,2,9500,1,1,127.0,1,3,3,1,10,118.8,1,0,0,1,1,0,19,0,0,7,9,6,12.933333333333332,0,0,7,7,6,13.716666666666669,0,16.2,0.3,-0.92,Graduate,2,0.945616509308502
1,44,1,9003,1,39,150.0,1,4,5,4,2,150.0,0,0,0,1,1,0,21,0,0,6,15,5,11.857142857142858,0,0,6,17,5,10.571428571428571,0,16.2,0.3,-0.92,Graduate,2,0.9610616570694859
1,1,1,9147,1,1,143.0,1,1,1,4,6,138.8,0,0,0,0,1,0,18,0,0,5,9,3,11.333333333333334,0,0,5,8,2,13.5,0,8.9,1.4,3.51,Dropout,2,0.9136851081603201
1,17,1,9991,0,1,154.0,1,38,38,4,5,134.1,0,0,0,1,0,0,24,0,0,5,9,2,11.5,0,0,5,11,3,14.333333333333334,1,7.6,2.6,0.32,Graduate,2,0.5664189048409985
1,1,1,9500,1,1,139.0,1,37,38,6,6,121.3,1,0,0,1,0,1,19,0,0,8,10,6,11.833333333333334,0,0,8,10,6,11.833333333333334,0,9.4,-0.8,-3.12,Graduate,2,0.9029916794775195
1,1,1,9773,1,1,127.0,1,1,19,7,7,121.8,1,0,0,1,0,1,20,0,0,6,11,4,14.0,0,0,6,12,3,11.0,0,9.4,-0.8,-3.12,Graduate,2,0.557383812495875
1,1,3,171,1,1,125.0,1,38,37,4,9,115.2,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,2,0.7921007368809287
1,17,3,171,1,1,133.0,1,1,37,4,7,126.0,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Dropout,2,0.5258573447667481
1,17,1,9070,1,1,127.0,1,1,1,3,4,130.2,1,0,0,1,1,0,19,0,0,6,6,5,11.4,0,0,6,8,1,10.0,0,10.8,1.4,1.74,Dropout,2,0.936653983796457
1,43,1,9070,1,1,116.0,1,1,1,3,3,120.9,0,0,0,1,1,0,24,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Dropout,2,0.9998039718817926
1,39,1,9254,1,1,160.0,1,19,37,7,10,100.0,0,0,0,1,1,0,26,0,0,6,7,6,12.0,0,0,6,8,5,10.8,0,12.7,3.7,-1.7,Graduate,2,0.9715523740410512
1,17,1,9147,1,1,148.0,1,38,37,5,5,134.0,0,0,0,1,1,0,18,0,0,5,9,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,2,0.9948452298211663
1,17,1,9254,1,1,120.0,1,19,19,4,4,125.5,0,0,0,1,1,0,18,0,0,5,6,5,12.0,0,0,5,8,3,11.333333333333334,0,12.7,3.7,-1.7,Graduate,2,0.9031532042786714
1,1,6,9147,1,1,143.0,1,38,37,9,9,128.7,1,0,0,1,1,0,23,0,0,5,6,4,14.0,0,0,5,5,5,13.8,0,11.1,0.6,2.02,Graduate,2,0.9669328804219737
1,43,2,9119,1,1,115.0,1,38,19,9,6,112.2,1,0,1,1,1,0,18,0,0,5,9,2,10.0,0,0,5,9,0,0.0,0,15.5,2.8,-4.06,Dropout,2,0.9998490759660852
1,15,1,9119,1,1,130.0,26,38,3,9,2,137.0,1,0,0,1,1,0,19,1,0,5,9,5,14.0,0,0,5,11,3,13.25,0,13.9,-0.3,0.79,Graduate,2,0.9083050071177867
1,1,1,9085,1,1,135.0,1,1,2,9,1,134.3,1,0,0,1,0,0,19,0,0,5,7,5,14.2,2,0,5,7,5,13.8,0,12.7,3.7,-1.7,Graduate,2,0.9742202037249955
1,17,2,9853,1,1,133.1,1,19,1,9,3,107.0,1,0,0,1,0,0,20,0,0,7,12,6,11.666666666666666,0,0,7,10,3,13.0,0,16.2,0.3,-0.92,Graduate,2,0.5865876446021622
1,17,2,9147,1,1,123.0,1,1,38,4,7,115.3,1,0,0,1,0,1,18,0,0,5,9,3,13.0,0,0,5,11,3,11.0,0,8.9,1.4,3.51,Graduate,2,0.6984334047639112
1,43,1,9500,1,1,130.0,1,38,38,9,5,100.0,0,0,0,1,0,0,20,0,0,7,11,6,11.616666666666667,0,0,7,7,7,13.0,0,13.9,-0.3,0.79,Graduate,2,0.9825173677744988
1,17,1,9238,1,1,154.0,1,19,37,9,7,140.4,1,0,0,1,0,1,20,0,0,6,13,2,10.0,0,0,6,12,4,10.75,0,7.6,2.6,0.32,Graduate,2,0.5249156611009792
1,17,1,9147,1,1,120.0,1,19,19,3,3,113.4,0,0,0,1,0,0,20,0,0,5,11,3,10.333333333333334,0,0,5,10,3,10.666666666666666,0,12.4,0.5,1.79,Graduate,2,0.6624471540887832
1,1,1,9853,1,1,146.0,1,19,38,9,3,145.3,1,0,0,1,0,1,18,0,0,6,8,5,12.8,0,0,6,7,5,13.4,0,9.4,-0.8,-3.12,Graduate,2,0.9306923196205005
1,1,2,9500,1,1,117.0,1,19,1,4,7,112.1,0,0,0,1,0,1,20,0,0,7,9,5,13.188,0,0,8,9,7,12.892857142857142,0,11.1,0.6,2.02,Graduate,2,0.9487575640775014
