Marital_status,Application_mode,Previous_qualification_grade,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Status
1,1,139.0,127.1,1,0,1,1,1,22,5,5,11.2,5,13,4,11.25,0,1
1,17,125.0,120.5,1,0,1,1,0,22,0,0,0.0,0,0,0,0.0,0,1
1,17,128.0,136.1,1,1,0,1,0,19,6,6,12.666666666666666,6,8,5,11.8,0,0
1,17,132.0,124.0,1,0,1,1,0,21,5,3,12.333333333333334,5,5,4,11.25,0,0
1,17,137.0,141.6,0,0,1,1,0,21,5,4,12.25,5,7,5,12.0,0,1
1,44,160.0,160.0,1,1,1,1,1,21,0,0,0.0,0,0,0,0.0,0,0
1,39,120.0,110.0,0,0,1,1,0,27,5,3,10.75,5,9,3,10.333333333333334,0,0
1,43,134.0,100.0,1,0,1,1,0,32,7,0,0.0,7,8,0,0.0,0,0
1,39,133.1,120.0,0,1,0,1,0,40,6,0,0.0,6,6,0,0.0,0,0
1,44,140.0,140.0,1,0,1,1,0,20,5,2,11.5,5,13,2,11.5,0,0
1,1,140.0,124.3,1,0,1,1,0,18,0,0,0.0,0,0,0,0.0,0,1
1,43,122.0,118.9,0,0,1,1,0,21,5,2,10.5,5,13,0,0.0,0,0
1,17,141.0,130.2,0,0,1,1,0,18,6,6,13.5,6,0,0,0.0,0,0
5,7,140.0,140.0,0,0,0,1,0,30,6,1,10.0,6,6,0,0.0,0,0
1,39,133.1,130.0,0,0,1,1,0,29,6,0,0.0,6,8,0,0.0,0,0
1,17,137.0,130.4,1,1,1,1,0,18,5,1,12.0,5,7,3,10.666666666666666,2,0
1,1,122.0,116.1,1,0,1,1,1,18,5,4,12.25,5,5,5,12.2,0,0
1,44,130.0,130.0,0,0,1,1,0,22,10,5,11.4,7,13,6,11.666666666666666,0,0
1,43,140.0,124.3,1,0,0,1,0,27,5,0,0.0,5,5,0,0.0,0,0
1,17,125.0,125.0,1,0,1,1,0,20,6,4,14.25,6,10,5,14.0,0,1
1,51,110.0,110.0,0,0,1,1,0,42,12,11,14.454545454545457,11,11,10,14.2,0,1
1,1,133.1,115.0,0,1,1,1,0,21,12,12,14.538461538461538,12,14,12,14.461538461538462,0,1
1,43,132.0,129.6,0,0,1,1,0,23,7,6,12.733333333333334,8,10,7,11.95,0,1
1,51,122.0,128.8,1,0,1,1,0,21,12,5,13.2,12,12,4,13.5,0,0
1,1,155.0,144.2,1,0,1,1,0,19,0,0,0.0,0,0,0,0.0,0,1
2,39,120.0,134.0,0,0,1,1,1,40,6,6,12.333333333333334,6,10,4,12.75,0,0
1,43,129.0,112.0,0,0,1,1,0,22,9,5,11.2,9,14,7,11.25,2,0
1,1,144.0,128.8,1,0,1,1,0,19,7,6,13.2,7,7,6,13.2,0,1
1,17,133.0,123.2,1,0,1,1,0,18,5,5,13.6,5,6,5,14.6,0,1
1,17,131.0,118.4,0,0,1,1,0,18,5,0,0.0,5,10,2,11.5,4,0
1,51,133.1,116.2,0,0,1,1,0,24,6,5,12.857142857142858,6,12,5,13.666666666666666,0,0
1,17,118.0,113.5,1,0,1,0,1,19,6,5,13.5,6,6,6,14.0,0,1
1,17,133.1,134.8,1,0,1,0,0,18,6,0,0.0,6,12,0,0.0,0,0
1,1,145.0,149.9,1,0,0,0,0,19,0,0,0.0,0,0,0,0.0,0,1
1,1,125.0,119.8,1,0,1,0,1,19,8,8,12.82875,8,8,8,12.82875,0,1
1,43,125.0,125.0,1,0,1,0,0,21,5,0,0.0,5,6,4,13.75,1,1
1,1,148.0,135.1,1,1,1,0,0,18,7,0,0.0,8,0,0,0.0,0,0
1,1,139.0,138.3,1,0,1,0,0,19,6,6,14.666666666666666,6,6,6,13.166666666666666,0,1
1,17,130.0,122.5,1,0,1,0,0,19,8,7,13.937142857142858,8,8,7,13.937142857142858,0,1
1,1,148.0,148.0,1,0,1,0,0,20,12,10,14.7,12,12,12,14.583333333333334,0,1
1,1,130.0,126.2,1,0,1,0,0,18,6,6,11.666666666666666,6,6,5,12.2,0,1
1,43,134.0,129.8,1,0,1,0,0,20,7,6,14.85,7,7,6,14.85,0,1
1,39,133.1,104.0,0,0,1,0,0,26,5,1,12.0,5,12,0,0.0,4,0
1,18,137.0,126.7,1,0,1,0,0,18,7,7,13.6875,8,9,8,15.622222222222222,0,0
1,39,130.0,120.0,0,0,1,0,0,58,6,5,12.4,6,10,5,11.6,0,1
1,1,137.0,124.6,0,0,1,0,0,18,7,7,13.398,8,8,8,13.5425,0,1
1,17,140.0,127.3,0,0,1,0,0,20,5,0,0.0,5,0,0,0.0,0,0
1,2,150.0,122.0,1,0,1,0,0,29,15,13,11.76923076923077,14,17,14,11.928571428571429,0,1
1,7,130.0,125.1,0,1,0,0,0,27,6,0,0.0,5,6,0,0.0,0,0
1,1,133.1,110.0,1,0,1,0,1,21,6,6,13.285714285714286,6,11,6,13.0,0,1
1,1,134.0,129.8,0,0,1,0,1,20,6,6,11.666666666666666,6,8,6,11.166666666666666,0,1
1,17,125.0,114.9,0,0,1,0,1,19,6,6,11.5,6,9,5,12.2,0,1
1,1,141.0,125.6,1,0,1,0,1,22,7,6,13.081666666666669,8,12,6,13.15,0,1
1,18,138.0,125.1,1,0,1,0,1,19,6,6,12.666666666666666,6,6,6,13.0,0,1
1,17,116.0,115.7,1,1,0,0,0,19,6,3,11.333333333333334,6,6,0,0.0,0,0
1,1,131.0,127.2,1,0,1,0,1,18,6,6,13.166666666666666,6,7,5,13.2,0,0
1,44,140.0,140.0,0,0,1,0,0,19,6,0,0.0,6,0,0,0.0,0,0
1,44,140.0,140.0,1,0,1,0,0,20,6,5,11.666666666666666,6,7,5,12.6,0,1
1,1,127.0,120.4,1,0,1,0,1,19,6,6,13.5,6,7,6,13.428571428571429,0,1
1,39,133.1,100.0,1,1,0,0,1,26,6,0,0.0,6,6,0,0.0,0,0
1,1,117.0,113.5,1,0,1,0,1,18,6,6,13.166666666666666,6,7,6,14.142857142857142,0,1
1,1,150.0,132.1,1,1,1,0,0,29,5,4,12.5,5,11,2,12.5,0,0
1,44,160.0,160.0,1,0,0,0,0,20,6,6,13.375,6,10,6,13.0,0,1
1,1,128.0,126.3,1,0,1,0,0,19,6,6,13.166666666666666,6,6,6,12.666666666666666,0,1
1,18,135.0,125.8,1,0,1,0,0,18,8,7,13.154285714285717,8,8,7,13.154285714285717,0,1
1,1,139.0,142.2,1,0,1,0,1,19,6,6,12.833333333333334,6,6,6,12.833333333333334,0,1
1,17,125.0,119.4,1,0,1,0,0,18,7,7,12.142857142857142,7,7,7,13.142857142857142,0,1
1,7,120.0,120.0,0,0,1,0,0,36,10,4,13.0,9,10,4,13.75,0,0
1,17,130.0,148.6,1,0,1,1,0,20,0,0,0.0,0,0,0,0.0,0,0
1,1,116.0,108.7,1,0,1,1,0,18,6,5,11.0,6,12,0,0.0,0,0
1,17,140.0,124.6,1,1,0,1,0,20,9,3,13.333333333333334,6,6,2,12.5,0,0
1,1,134.0,131.0,1,0,1,1,0,18,7,7,14.594444444444443,8,10,8,13.472,0,1
1,44,130.0,130.0,1,1,1,1,0,20,6,4,11.0,6,13,3,10.666666666666666,0,0
1,18,122.0,116.1,1,1,0,1,0,24,5,0,0.0,5,5,0,0.0,0,0
1,17,128.0,125.6,1,0,1,1,0,19,6,0,0.0,6,0,0,0.0,0,0
1,17,130.0,121.3,1,0,1,1,0,18,5,1,12.0,5,10,2,12.0,3,0
1,1,113.0,107.4,1,0,1,1,0,18,5,5,14.0,5,6,5,13.2,0,1
1,1,126.0,116.9,0,0,1,1,0,18,6,6,13.571428571428571,6,7,5,11.8,0,1
1,43,135.0,123.5,1,0,1,1,0,22,6,0,0.0,6,6,0,0.0,0,0
1,1,141.0,130.5,0,0,1,1,0,19,6,6,14.25,6,7,6,13.857142857142858,0,1
2,39,133.1,140.0,1,1,0,0,0,32,6,0,0.0,6,6,0,0.0,0,0
1,17,133.1,117.1,1,0,1,0,1,21,6,0,0.0,6,12,0,0.0,0,0
1,18,144.0,127.5,1,0,1,0,1,19,8,7,13.542857142857144,8,8,7,13.542857142857144,0,1
4,43,140.0,126.0,0,0,1,0,1,39,9,9,13.11111111111111,7,10,7,11.714285714285714,0,1
1,43,100.0,113.0,1,0,1,0,0,30,9,9,12.666666666666666,7,7,7,12.142857142857142,0,1
1,1,135.0,130.1,1,0,1,0,0,18,5,4,10.75,5,13,2,10.0,0,0
2,43,130.0,110.0,1,0,1,0,0,38,10,4,10.75,10,10,2,10.0,0,0
1,1,147.0,135.8,1,0,1,0,0,20,6,6,13.666666666666666,6,6,6,13.333333333333334,0,1
1,39,149.0,126.3,0,0,1,0,0,55,6,6,13.833333333333334,6,6,6,12.833333333333334,0,1
4,27,130.0,130.0,0,0,1,0,0,53,18,17,13.176470588235292,18,18,16,13.0,0,0
2,39,120.0,104.0,0,0,1,0,0,54,6,4,12.75,6,12,5,12.6,0,0
1,39,133.1,121.0,0,1,0,0,0,44,8,4,12.0,7,9,4,12.0,2,0
1,43,149.0,130.5,1,0,1,0,0,28,11,9,11.666666666666666,11,13,9,12.555555555555555,0,1
1,7,180.0,180.0,0,0,1,0,0,37,14,14,16.5,11,11,11,16.90909090909091,0,1
1,43,110.0,112.5,1,0,1,0,0,20,10,9,12.333333333333334,7,10,7,11.77777777777778,0,1
1,1,117.0,111.8,1,0,1,1,0,19,6,4,11.5,6,12,3,11.0,0,0
1,17,120.0,131.4,1,0,1,1,1,23,18,18,11.894736842105264,13,13,13,12.923076923076923,0,1
1,17,160.0,144.3,0,0,1,1,0,22,6,0,0.0,6,0,0,0.0,0,0
1,39,100.0,115.0,0,0,0,1,0,24,6,0,0.0,6,0,0,0.0,0,0
1,39,160.0,168.6,0,0,1,1,0,26,6,0,0.0,6,6,0,0.0,0,0
1,17,141.0,127.7,1,0,1,1,0,18,6,6,15.166666666666666,6,6,6,14.833333333333334,0,1
1,44,130.0,150.0,0,0,1,1,0,24,6,4,11.75,6,8,2,13.5,0,0
1,1,130.0,135.6,1,0,1,1,0,26,0,0,0.0,0,0,0,0.0,0,0
1,39,133.1,100.0,0,0,1,1,0,27,6,3,11.333333333333334,6,10,3,14.75,0,0
1,44,140.0,140.0,1,0,1,1,1,20,6,5,12.6,6,6,5,13.2,0,1
1,1,129.0,124.1,1,0,1,1,0,19,5,0,0.0,5,10,1,14.0,3,0
1,1,148.0,131.6,0,0,1,1,1,18,6,6,15.5,6,9,4,15.5,0,0
1,1,143.0,129.0,1,0,1,1,0,18,8,7,12.365714285714288,8,8,7,12.365714285714288,0,1
1,1,116.0,110.8,1,0,1,1,0,19,6,0,0.0,6,0,0,0.0,0,0
1,1,128.0,124.5,0,0,1,1,1,19,6,4,14.0,6,9,6,12.333333333333334,0,1
2,39,120.0,100.0,0,0,1,1,0,30,12,3,12.0,12,16,5,11.8,0,0
1,43,121.0,123.8,0,0,0,1,0,22,4,0,0.0,5,8,3,12.0,0,0
1,17,137.0,131.4,0,0,0,1,0,19,5,4,10.0,5,7,3,11.333333333333334,0,0
1,1,115.0,118.5,0,0,1,1,0,21,5,1,10.0,5,10,1,10.0,0,0
1,1,129.0,122.0,1,0,0,1,0,22,0,0,0.0,0,0,0,0.0,0,0
1,39,133.1,100.0,1,0,1,1,0,35,6,3,11.75,6,10,0,0.0,0,0
1,16,131.0,135.9,1,0,1,1,0,20,5,1,10.0,5,7,1,11.0,0,0
1,1,133.1,138.4,0,0,1,1,0,21,5,3,14.0,5,5,5,12.8,0,1
1,39,133.1,128.2,0,1,0,1,0,27,5,0,0.0,5,5,0,0.0,0,0
1,43,114.0,107.4,1,0,0,1,0,26,6,3,12.0,6,15,0,0.0,0,0
1,17,127.0,129.8,0,0,0,1,0,20,6,0,0.0,5,10,0,0.0,0,0
1,39,130.0,100.0,0,1,0,1,0,28,10,8,11.88888888888889,8,17,5,11.6,1,0
1,1,121.0,113.0,1,0,1,1,0,19,6,6,13.833333333333334,6,6,6,13.666666666666666,0,1
1,43,120.0,107.0,0,0,0,1,0,47,5,0,0.0,5,5,0,0.0,0,0
4,39,120.0,130.0,0,0,0,1,0,55,6,5,11.4,6,9,5,12.4,0,0
1,43,120.0,120.0,1,0,1,1,0,39,6,0,0.0,6,8,2,11.0,0,0
2,1,120.0,120.5,1,1,1,1,0,35,17,14,10.642857142857142,12,12,12,10.666666666666666,0,0
1,39,133.1,120.5,0,0,0,1,0,32,6,2,11.0,6,12,0,0.0,0,0
1,1,124.0,137.0,1,0,1,1,0,20,6,6,16.833333333333332,6,6,6,16.666666666666668,0,1
1,39,150.0,115.0,0,0,1,1,0,36,6,6,13.571428571428571,6,9,5,13.2,0,1
1,39,133.1,142.7,0,1,1,1,1,34,5,5,14.714285714285714,5,14,5,14.375,5,1
1,1,116.0,116.7,1,0,1,1,0,21,5,0,0.0,5,5,0,0.0,0,0
1,43,133.1,136.1,0,0,1,1,1,42,5,1,10.0,5,14,1,11.0,0,0
1,39,133.1,134.3,0,0,1,1,0,25,6,1,11.0,6,13,4,11.75,0,0
1,18,167.0,153.0,1,0,1,1,1,18,6,1,11.0,6,0,0,0.0,0,0
1,1,140.0,132.0,0,0,1,1,1,18,6,5,12.0,6,6,6,12.833333333333334,0,1
1,1,124.0,129.6,1,0,1,1,0,19,6,6,11.125,6,7,6,11.857142857142858,0,1
1,43,110.0,105.0,0,1,0,1,0,34,6,3,11.333333333333334,6,8,2,11.5,0,0
1,17,150.0,130.8,0,0,1,1,0,20,6,2,12.0,6,12,0,0.0,0,0
1,1,123.0,119.7,0,0,1,1,0,20,7,0,0.0,7,7,0,0.0,0,0
1,17,152.0,132.5,0,0,1,1,0,21,8,7,14.54,8,8,7,14.54,0,1
1,44,130.0,130.0,1,0,1,1,0,19,6,6,12.166666666666666,6,14,4,13.0,0,1
1,39,133.1,120.0,0,1,0,1,0,31,5,4,13.5,5,12,3,11.666666666666666,1,0
1,17,133.1,150.0,0,0,1,1,0,21,6,6,14.75,6,9,5,14.333333333333334,0,1
1,1,124.0,115.6,0,0,1,1,1,20,5,5,12.375,5,7,5,11.666666666666666,0,1
1,43,119.1,119.1,0,0,1,1,0,22,7,6,12.733333333333334,7,7,6,12.733333333333334,0,1
1,1,128.0,123.5,1,0,0,1,0,19,6,4,12.5,6,6,0,0.0,0,0
1,39,133.1,120.0,1,1,0,1,0,41,5,0,0.0,5,5,0,0.0,5,0
1,43,133.1,110.0,1,0,1,1,0,27,7,0,0.0,7,7,0,0.0,6,0
1,17,145.0,131.4,0,0,1,0,0,19,7,7,13.44285714285714,8,8,7,13.771428571428572,0,0
1,18,141.0,126.8,1,0,1,0,1,20,8,8,14.2,8,8,8,14.2,0,1
1,43,118.9,118.9,1,0,1,0,1,19,7,6,13.55,7,7,6,13.55,0,1
2,39,160.0,160.0,0,0,1,0,0,35,5,5,11.6,5,6,5,11.166666666666666,0,1
1,17,111.0,115.9,1,0,1,0,0,22,6,6,13.571428571428571,6,7,6,15.285714285714286,0,1
1,1,111.0,109.3,1,0,1,0,1,20,6,6,13.833333333333334,6,6,6,15.0,0,1
1,1,123.0,113.9,1,1,0,0,0,18,6,4,11.25,6,9,4,10.857142857142858,0,0
1,1,133.0,121.8,1,0,1,0,1,18,6,5,10.2,6,9,4,11.25,0,1
1,7,140.0,140.0,0,0,1,0,0,30,8,7,15.675714285714283,8,8,7,15.675714285714283,0,1
1,18,122.0,114.7,0,1,1,0,1,18,6,6,10.833333333333334,6,8,6,12.0,0,1
1,17,139.0,136.2,0,0,1,0,0,19,5,5,13.0,5,7,5,13.333333333333334,0,1
1,1,130.0,119.5,1,0,1,0,1,21,7,7,12.242857142857144,8,8,8,14.125,0,1
1,1,143.0,133.2,1,0,1,0,1,18,5,4,14.25,5,7,4,12.5,0,1
4,39,110.0,110.0,0,0,0,0,0,35,5,1,12.0,5,11,2,10.5,1,0
1,1,140.0,130.0,1,0,1,1,1,18,7,6,13.183333333333332,7,7,6,13.183333333333332,0,1
1,17,134.0,133.5,1,0,1,1,1,20,7,7,11.9725,8,8,8,12.65125,0,1
2,39,130.0,120.0,1,0,1,0,0,34,6,5,12.4,6,8,5,12.8,0,1
1,1,142.0,137.3,1,0,1,0,1,22,7,6,13.9,7,7,6,13.9,0,1
2,39,140.0,130.0,1,0,0,0,0,39,5,3,10.666666666666666,5,15,3,10.666666666666666,0,0
1,18,142.0,128.0,1,0,0,0,0,19,7,0,0.0,8,0,0,0.0,0,0
4,39,120.0,95.0,0,0,1,0,1,36,6,6,11.0,6,14,3,11.333333333333334,0,1
1,1,124.0,116.0,1,0,1,0,1,21,8,7,13.957142857142856,8,8,7,13.957142857142856,0,1
2,39,126.6,107.5,0,1,1,0,1,42,6,6,13.333333333333334,6,7,6,15.285714285714286,0,1
1,39,110.0,108.4,1,0,1,0,0,34,5,0,0.0,5,6,0,0.0,0,0
2,44,160.0,155.9,0,0,1,0,0,33,6,6,15.714285714285714,6,7,6,15.5,0,1
1,1,105.0,106.1,1,0,1,0,0,20,6,5,11.0,6,9,5,11.4,0,1
1,1,130.0,128.6,1,1,1,0,0,19,5,4,12.25,5,7,4,12.75,2,1
2,43,140.0,140.0,0,1,1,0,0,34,10,5,12.2,9,18,8,12.22222222222222,0,0
1,1,138.0,145.0,1,0,1,0,0,18,5,5,13.0,5,5,5,14.0,0,1
1,17,120.0,113.0,0,0,1,0,1,24,6,4,12.0,6,7,6,13.0,0,1
1,1,135.0,137.1,1,0,1,0,0,18,6,6,13.333333333333334,6,7,6,12.333333333333334,0,1
1,17,121.0,120.5,1,0,1,0,0,21,8,7,12.91,8,8,7,12.91,0,1
1,1,126.0,125.7,1,0,1,0,1,19,6,6,11.0,6,13,3,11.0,0,1
1,17,132.0,125.5,0,0,1,0,1,19,7,6,13.579999999999998,8,8,8,12.93625,0,1
1,1,128.0,124.5,1,0,1,0,1,18,6,4,12.4,6,8,6,12.5,0,1
4,39,160.0,126.0,0,0,1,0,1,38,9,8,12.88888888888889,7,9,7,13.0,0,1
1,17,147.0,138.5,1,0,1,0,0,19,8,8,14.34125,8,8,8,14.34125,0,1
1,1,130.0,122.3,1,1,0,0,0,18,6,6,14.142857142857142,6,6,5,12.0,0,0
1,1,134.0,126.0,1,0,1,0,1,18,0,0,0.0,0,0,0,0.0,0,1
1,1,151.0,146.5,0,0,1,0,1,18,6,6,13.333333333333334,6,6,6,14.166666666666666,0,1
1,1,132.0,121.9,1,0,1,0,0,18,6,6,14.5,6,9,6,12.857142857142858,0,1
1,7,130.0,130.0,0,0,1,0,0,26,10,8,12.666666666666666,10,12,10,13.4,0,1
1,18,119.0,115.2,1,0,1,0,1,19,6,0,0.0,6,6,0,0.0,0,0
1,1,106.0,108.0,1,1,1,0,0,20,5,2,12.0,5,9,4,11.0,0,0
1,1,138.0,128.0,1,0,1,0,0,19,7,7,14.20857142857143,8,9,8,15.127777777777778,0,1
1,1,118.0,113.5,1,0,1,0,0,20,7,7,14.30714285714286,8,8,8,15.0125,0,1
1,39,133.1,116.0,1,0,1,0,0,29,7,0,0.0,6,6,0,0.0,0,0
1,17,141.0,124.9,1,0,1,0,0,19,6,6,12.0,6,12,4,11.0,0,1
5,39,180.0,140.5,0,1,0,0,0,24,5,0,0.0,5,0,0,0.0,0,0
5,39,180.0,179.6,0,1,0,0,0,27,6,0,0.0,6,7,0,0.0,0,0
1,17,115.0,116.1,1,0,1,0,1,18,6,6,13.857142857142858,6,7,6,14.285714285714286,0,1
1,17,142.0,139.4,1,0,1,0,1,18,0,0,0.0,0,0,0,0.0,0,1
1,17,135.0,129.0,1,0,1,0,0,21,7,0,0.0,7,0,0,0.0,0,0
2,39,150.0,135.6,0,0,1,0,1,43,6,5,11.0,6,9,5,13.0,0,1
1,43,153.0,147.8,0,0,1,0,1,18,5,5,13.2,5,13,5,14.4,5,1
1,18,153.0,138.0,1,0,1,0,1,21,6,6,13.5,6,6,3,15.333333333333334,0,0
1,7,150.0,150.0,0,0,1,0,0,26,5,0,0.0,5,0,0,0.0,0,0
1,1,144.0,130.8,1,0,1,0,1,19,8,7,14.214285714285714,8,8,7,14.214285714285714,0,1
1,1,130.0,122.6,0,0,1,0,0,18,5,5,13.0,5,5,5,12.4,0,1
1,1,125.0,119.1,1,0,1,0,0,22,6,2,12.0,6,14,1,10.0,0,0
1,39,133.1,111.8,1,0,1,0,0,27,7,0,0.0,8,0,0,0.0,0,0
1,1,133.0,125.0,1,0,1,0,0,18,5,5,12.8,5,6,5,12.6,0,1
1,17,140.0,129.9,0,0,1,0,0,19,5,4,13.6,5,9,4,12.2,0,1
1,17,133.0,131.1,1,0,1,0,0,18,7,7,13.971428571428572,8,8,8,15.75,0,1
1,1,154.0,141.4,0,0,1,0,1,19,6,6,15.0,6,9,6,14.857142857142858,0,1
1,39,133.1,120.0,0,0,0,0,0,32,6,0,0.0,6,0,0,0.0,0,0
1,42,168.0,133.4,1,0,1,0,0,23,26,26,15.07777777777778,17,17,17,15.023529411764704,0,1
1,17,132.0,127.3,1,0,1,0,0,20,7,6,13.383333333333333,7,7,6,13.383333333333333,0,1
1,1,133.1,131.8,1,1,1,0,0,20,12,12,13.25,11,16,10,13.090909090909092,0,1
1,17,120.0,114.8,1,1,0,0,0,19,6,5,11.714285714285714,6,13,2,10.666666666666666,0,0
1,1,150.0,132.8,1,0,1,0,1,18,8,8,13.01125,8,8,8,13.01125,0,1
1,44,140.0,140.0,0,0,1,0,0,21,6,3,10.666666666666666,6,12,4,12.0,0,0
1,44,150.0,150.0,1,0,1,0,0,22,6,6,13.0,6,18,3,12.666666666666666,0,1
1,44,160.0,160.0,0,0,1,0,0,26,5,5,12.0,5,7,5,11.4,0,1
1,1,131.0,131.7,1,0,1,0,0,20,6,6,12.166666666666666,6,7,5,13.8,0,1
1,1,114.0,112.6,1,0,1,0,0,19,7,6,11.85,8,10,7,13.65,0,1
1,39,120.0,111.1,0,0,1,0,0,31,5,4,11.0,5,6,5,11.2,0,1
1,43,140.0,127.5,1,1,1,0,1,20,7,7,12.327777777777778,8,10,8,11.736,0,1
1,43,130.0,120.2,1,0,1,0,0,20,5,4,12.0,5,10,5,13.428571428571429,1,1
1,17,121.0,118.9,1,0,1,0,0,21,7,7,14.428571428571429,8,9,8,14.511111111111113,0,1
1,1,130.0,119.9,1,0,1,0,0,18,7,7,13.78,8,8,8,12.6125,0,1
1,17,141.0,127.3,1,0,1,0,1,19,7,6,13.8,7,7,6,13.8,0,1
1,1,131.0,127.9,1,0,1,0,1,18,7,7,14.857142857142858,7,7,7,15.142857142857142,0,1
1,17,117.0,114.6,0,0,1,0,1,18,6,6,12.142857142857142,6,6,6,13.333333333333334,0,1
1,1,151.0,144.5,1,0,1,0,0,18,6,6,15.666666666666666,6,6,6,14.833333333333334,0,1
1,17,131.0,125.4,1,0,1,0,0,19,7,5,12.5,8,14,7,12.166666666666666,0,1
1,17,145.0,145.0,0,0,1,0,1,19,6,6,12.833333333333334,6,6,6,13.166666666666666,0,1
1,39,135.0,138.1,0,1,0,0,0,28,6,0,0.0,6,7,0,0.0,0,0
1,17,119.0,124.6,1,0,1,0,0,20,6,6,12.5,6,6,6,12.666666666666666,0,1
1,1,122.0,130.8,1,0,1,0,0,18,6,4,11.25,6,9,5,13.0,0,1
1,1,155.0,140.5,1,0,1,0,0,18,7,6,15.25,7,7,6,15.25,0,1
1,1,123.0,124.1,1,0,1,0,1,20,5,5,14.0,5,10,3,12.0,1,1
1,43,130.0,118.4,0,1,1,0,0,28,16,13,12.076923076923077,13,13,11,12.090909090909092,0,1
1,15,133.1,128.2,0,0,1,0,0,23,16,16,14.625,10,12,9,14.88888888888889,0,1
1,1,114.0,109.5,1,0,1,0,0,19,7,4,10.5,7,7,2,10.5,0,0
1,17,137.0,131.1,1,0,1,0,1,18,6,6,12.833333333333334,6,6,6,12.166666666666666,0,1
1,1,161.0,137.9,0,1,0,0,1,20,6,6,12.5,6,7,5,11.8,0,1
1,1,133.1,128.2,1,0,1,0,0,20,12,12,11.23076923076923,11,18,9,12.77777777777778,0,1
2,39,133.1,126.5,0,0,1,0,0,27,5,2,10.5,5,5,0,0.0,0,0
1,1,128.0,120.0,1,0,1,0,0,18,6,3,12.0,6,13,2,12.0,0,0
4,39,133.1,123.0,0,0,1,0,1,37,7,7,10.985714285714286,8,11,8,12.3,0,1
4,7,130.0,130.0,0,0,0,0,0,42,7,5,12.62,7,11,3,14.166666666666666,0,0
1,17,147.0,141.1,1,0,1,0,0,20,7,6,13.0,8,8,8,14.2125,0,0
2,39,140.0,140.0,0,0,0,1,0,34,5,0,0.0,5,5,0,0.0,0,0
1,42,140.0,133.6,1,0,1,1,0,22,5,0,0.0,5,0,0,0.0,0,0
2,39,133.1,123.5,0,0,1,1,0,39,6,6,13.5,6,6,6,13.333333333333334,0,1
1,1,141.0,136.3,1,0,1,1,1,18,7,6,13.516666666666666,7,7,6,13.516666666666666,0,1
1,1,128.0,123.5,1,0,1,1,1,21,6,6,13.166666666666666,6,8,6,13.285714285714286,0,1
2,39,150.0,112.0,0,0,1,1,0,34,6,0,0.0,6,0,0,0.0,0,0
1,44,160.0,160.0,0,0,1,1,1,22,6,6,13.125,6,10,6,13.0,0,1
1,39,133.1,110.0,0,0,1,1,0,31,6,3,14.4,6,20,0,0.0,0,0
1,18,128.0,116.8,1,0,0,1,0,19,6,4,12.0,6,12,0,0.0,0,0
1,17,114.0,109.5,0,0,1,1,0,19,5,0,0.0,5,10,0,0.0,0,0
1,39,133.1,100.0,0,0,1,1,0,31,7,0,0.0,7,7,0,0.0,0,0
2,39,133.1,130.0,0,0,1,0,0,30,6,0,0.0,6,0,0,0.0,0,0
1,51,129.0,137.8,1,0,1,0,1,20,7,7,16.13142857142857,8,9,8,15.52222222222222,0,1
1,17,140.0,136.5,1,0,1,0,1,18,7,7,14.838571428571427,8,9,8,14.8,0,1
4,39,133.1,138.7,0,0,1,0,0,31,5,3,10.333333333333334,5,6,3,12.0,0,0
1,17,134.0,124.9,1,0,1,0,0,19,6,3,12.0,6,11,4,11.25,0,0
4,39,133.1,140.0,0,0,1,0,1,43,6,0,0.0,5,5,0,0.0,0,0
1,17,132.0,122.6,1,0,1,0,1,20,6,6,13.166666666666666,6,6,6,14.0,0,1
1,1,131.0,129.5,1,0,1,0,1,19,8,8,13.9475,8,8,8,13.9475,0,1
1,1,133.1,155.0,0,0,1,0,0,22,5,3,11.333333333333334,5,5,0,0.0,0,0
1,1,133.1,100.0,0,0,1,0,0,26,8,7,12.75,7,7,7,12.285714285714286,0,1
1,18,160.0,137.6,1,0,1,0,1,19,5,5,12.6,5,8,5,11.25,0,1
1,7,120.0,120.0,1,0,1,0,0,29,8,6,12.25,8,8,6,12.25,1,0
1,39,100.0,110.0,0,0,1,0,0,41,12,12,11.833333333333334,12,22,9,12.7,0,1
1,1,139.0,128.5,1,0,1,0,0,19,8,6,13.066666666666668,8,10,6,13.066666666666668,0,0
1,1,136.0,132.2,0,1,1,0,0,19,6,6,13.833333333333334,6,8,6,13.875,0,1
4,7,130.0,130.0,0,0,1,0,0,43,7,3,13.833333333333334,7,7,0,0.0,0,0
1,17,145.0,129.3,1,0,1,0,0,19,5,5,11.8,5,5,5,13.2,0,1
1,1,146.0,130.3,1,0,1,1,0,18,8,8,13.74625,8,8,8,13.74625,0,1
1,1,159.0,162.5,1,0,1,1,0,19,0,0,0.0,0,0,0,0.0,0,0
2,39,133.1,130.0,0,0,1,1,0,38,6,0,0.0,6,0,0,0.0,0,0
